Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-EI-6513-01A-21D-1732-01	19	11609869	12630328	449	-0.6744
TCGA-EI-6513-01A-21D-1732-01	19	12639911	13408131	266	0.0639
TCGA-EI-6513-01A-21D-1732-01	19	13410970	13704512	186	0.5325
TCGA-EI-6513-01A-21D-1732-01	19	13712314	14203610	187	0.0414
TCGA-EI-6513-01A-21D-1732-01	19	14211394	14931637	271	-0.6633
TCGA-EI-6513-01A-21D-1732-01	19	14932227	15777409	552	0.0205
TCGA-EI-6513-01A-21D-1732-01	19	15837220	17948732	1018	-0.7189
TCGA-EI-6513-01A-21D-1732-01	19	17954215	17954524	2	-3.5255
TCGA-EI-6513-01A-21D-1732-01	19	17957024	24052992	2113	-0.7062
TCGA-EI-6513-01A-21D-1732-01	19	28240494	58878226	14970	0.043
TCGA-EI-6513-01A-21D-1732-01	20	455764	13788814	8542	0.0717
TCGA-EI-6513-01A-21D-1732-01	20	13788882	13965125	89	0.5399
TCGA-EI-6513-01A-21D-1732-01	20	13974549	26197899	8203	0.0639
TCGA-EI-6513-01A-21D-1732-01	20	29843973	62219837	20459	0.8476
TCGA-EI-6513-01A-21D-1732-01	21	15347621	47678774	20581	-0.167
TCGA-EI-6513-01A-21D-1732-01	22	17423930	49331012	16926	0.0495
TCGA-EI-6513-01A-21D-1732-01	23	3157107	75665299	28735	0.0477
TCGA-EI-6513-01A-21D-1732-01	23	75668933	75813337	44	-0.4895
TCGA-EI-6513-01A-21D-1732-01	23	75826201	143506021	30013	0.0502
TCGA-EI-6513-01A-21D-1732-01	23	143559129	145455270	1176	-0.7147
TCGA-EI-6513-01A-21D-1732-01	23	145455437	145458313	2	-2.7062
TCGA-EI-6513-01A-21D-1732-01	23	145458937	150672923	2808	-0.6935
TCGA-EI-6513-01A-21D-1732-01	23	150673191	154905589	984	0.0465
TCGA-EI-6514-10A-01D-1732-01	1	3218610	247813706	129112	0.0017
TCGA-EI-6514-10A-01D-1732-01	2	484222	104111595	54432	0.0024
TCGA-EI-6514-10A-01D-1732-01	2	104111808	104112215	2	-2.0497
TCGA-EI-6514-10A-01D-1732-01	2	104112338	242476062	76855	-0.0034
TCGA-EI-6514-10A-01D-1732-01	3	2212571	13062929	6458	0.0058
TCGA-EI-6514-10A-01D-1732-01	3	13065675	13068872	3	-1.3652
TCGA-EI-6514-10A-01D-1732-01	3	13070961	74497115	36693	0.0022
TCGA-EI-6514-10A-01D-1732-01	3	74498821	74499060	2	-2.0301
TCGA-EI-6514-10A-01D-1732-01	3	74499062	197538677	63220	6e-04
TCGA-EI-6514-10A-01D-1732-01	4	1053934	133189144	72870	1e-04
TCGA-EI-6514-10A-01D-1732-01	4	133198332	133198641	2	-2.2183
TCGA-EI-6514-10A-01D-1732-01	4	133199152	188763651	29854	-0.0013
TCGA-EI-6514-10A-01D-1732-01	5	914233	180360469	100513	2e-04
TCGA-EI-6514-10A-01D-1732-01	6	1014281	170903919	96493	-0.003
TCGA-EI-6514-10A-01D-1732-01	7	705284	158385118	81318	-0.0013
TCGA-EI-6514-10A-01D-1732-01	8	617667	145232496	81539	-0.0011
TCGA-EI-6514-10A-01D-1732-01	9	789932	140938752	68002	0.0029
TCGA-EI-6514-10A-01D-1732-01	10	415240	135225087	80867	0.0032
TCGA-EI-6514-10A-01D-1732-01	11	456120	134142530	77239	0.0017
TCGA-EI-6514-10A-01D-1732-01	12	889902	133161346	73928	-6e-04
TCGA-EI-6514-10A-01D-1732-01	13	19450806	114987458	56650	5e-04
TCGA-EI-6514-10A-01D-1732-01	14	20501368	105988038	49440	0.0035
TCGA-EI-6514-10A-01D-1732-01	15	23687685	101884307	44523	0.0072
TCGA-EI-6514-10A-01D-1732-01	16	653459	89379936	40792	0.0066
TCGA-EI-6514-10A-01D-1732-01	17	987221	80917016	36982	0.0074
TCGA-EI-6514-10A-01D-1732-01	18	329586	77109240	42657	0.001
TCGA-EI-6514-10A-01D-1732-01	19	284018	58878226	23947	0.0043
TCGA-EI-6514-10A-01D-1732-01	20	455764	62219837	37274	0.0043
TCGA-EI-6514-10A-01D-1732-01	21	15347621	47678774	20582	4e-04
TCGA-EI-6514-10A-01D-1732-01	22	17423930	49331012	16919	0.0046
TCGA-EI-6514-10A-01D-1732-01	23	3157107	154905589	63792	0.0019
TCGA-EI-6514-01A-11D-1732-01	1	3218610	110586616	61470	-0.0983
TCGA-EI-6514-01A-11D-1732-01	1	110586667	110587956	3	-1.2938
TCGA-EI-6514-01A-11D-1732-01	1	110590816	164821782	14858	-0.0911
TCGA-EI-6514-01A-11D-1732-01	1	164823199	164825007	2	-1.597
TCGA-EI-6514-01A-11D-1732-01	1	164826754	232707216	43060	-0.1101
TCGA-EI-6514-01A-11D-1732-01	1	232708196	232708400	2	-1.6473
TCGA-EI-6514-01A-11D-1732-01	1	232709329	247813706	9749	-0.1205
TCGA-EI-6514-01A-11D-1732-01	2	484222	31629820	19299	0.1666
TCGA-EI-6514-01A-11D-1732-01	2	31630382	31632087	2	-1.0651
TCGA-EI-6514-01A-11D-1732-01	2	31635151	242476062	112034	0.1542
TCGA-EI-6514-01A-11D-1732-01	3	2212571	12086597	5845	-0.5602
TCGA-EI-6514-01A-11D-1732-01	3	12090734	12631014	335	-1.2886
TCGA-EI-6514-01A-11D-1732-01	3	12631094	24973255	7049	-0.5668
TCGA-EI-6514-01A-11D-1732-01	3	24977639	36448067	7150	-0.0935
TCGA-EI-6514-01A-11D-1732-01	3	36451990	36452364	2	-1.896
TCGA-EI-6514-01A-11D-1732-01	3	36453239	38397097	1153	-0.0908
TCGA-EI-6514-01A-11D-1732-01	3	38401677	38634213	166	0.2829
TCGA-EI-6514-01A-11D-1732-01	3	38637114	38983756	260	-0.0619
TCGA-EI-6514-01A-11D-1732-01	3	38987541	47130444	4658	0.2594
TCGA-EI-6514-01A-11D-1732-01	3	47133692	122780319	40520	-0.1103
TCGA-EI-6514-01A-11D-1732-01	3	122780413	197538677	39237	0.224
TCGA-EI-6514-01A-11D-1732-01	4	1053934	188763651	102746	-0.128
TCGA-EI-6514-01A-11D-1732-01	5	914233	180360469	100531	0.1709
TCGA-EI-6514-01A-11D-1732-01	6	1014281	170903919	96507	-0.0647
TCGA-EI-6514-01A-11D-1732-01	7	705284	158385118	81347	0.6161
TCGA-EI-6514-01A-11D-1732-01	8	617667	145232496	81550	0.0292
TCGA-EI-6514-01A-11D-1732-01	9	789932	140938752	67918	-0.5109
TCGA-EI-6514-01A-11D-1732-01	10	415240	114206121	67225	-0.1873
TCGA-EI-6514-01A-11D-1732-01	10	114207480	115242506	686	-0.6498
TCGA-EI-6514-01A-11D-1732-01	10	115242531	135225087	12944	-0.194
TCGA-EI-6514-01A-11D-1732-01	11	456120	28751437	18095	0.1476
TCGA-EI-6514-01A-11D-1732-01	11	28751565	39451496	6485	-0.1673
TCGA-EI-6514-01A-11D-1732-01	11	39453189	49156846	5563	0.1302
TCGA-EI-6514-01A-11D-1732-01	11	49161521	56014779	387	-0.1599
TCGA-EI-6514-01A-11D-1732-01	11	56016493	121367921	37927	0.1359
TCGA-EI-6514-01A-11D-1732-01	11	121367975	133273798	8333	-0.1822
TCGA-EI-6514-01A-11D-1732-01	11	133273814	134142530	466	0.1356
TCGA-EI-6514-01A-11D-1732-01	12	889902	56880672	29068	-0.1677
TCGA-EI-6514-01A-11D-1732-01	12	56881352	56885825	2	-1.5785
TCGA-EI-6514-01A-11D-1732-01	12	56886395	133161346	44869	-0.184
TCGA-EI-6514-01A-11D-1732-01	13	19450806	33534282	8547	0.8361
TCGA-EI-6514-01A-11D-1732-01	13	33536160	33536407	3	-0.2762
TCGA-EI-6514-01A-11D-1732-01	13	33537299	98175247	37092	0.8128
TCGA-EI-6514-01A-11D-1732-01	13	98177451	98177512	6	0.1514
TCGA-EI-6514-01A-11D-1732-01	13	98177517	114987458	11014	0.8433
TCGA-EI-6514-01A-11D-1732-01	14	20501368	26138346	2531	-0.5461
TCGA-EI-6514-01A-11D-1732-01	14	26141027	26143777	2	-2.685
TCGA-EI-6514-01A-11D-1732-01	14	26145407	105988038	46851	-0.5534
TCGA-EI-6514-01A-11D-1732-01	15	23687685	101884307	44468	-0.5286
TCGA-EI-6514-01A-11D-1732-01	16	653459	89379936	40803	0.218
TCGA-EI-6514-01A-11D-1732-01	17	987221	21305392	9625	-0.5413
TCGA-EI-6514-01A-11D-1732-01	17	25270517	80917016	27351	0.2256
TCGA-EI-6514-01A-11D-1732-01	18	329586	22967464	10656	-0.5535
TCGA-EI-6514-01A-11D-1732-01	18	22969292	22969306	2	-2.3032
TCGA-EI-6514-01A-11D-1732-01	18	22971857	26043003	1981	-0.5808
TCGA-EI-6514-01A-11D-1732-01	18	26046076	26089647	20	-1.3253
TCGA-EI-6514-01A-11D-1732-01	18	26092639	31581301	3330	-0.547
TCGA-EI-6514-01A-11D-1732-01	18	31582513	31583072	4	-2.493
TCGA-EI-6514-01A-11D-1732-01	18	31584967	77109240	26612	-0.5602
TCGA-EI-6514-01A-11D-1732-01	19	284018	58878226	23954	0.2084
TCGA-EI-6514-01A-11D-1732-01	20	455764	9007214	5073	-0.5591
TCGA-EI-6514-01A-11D-1732-01	20	9008839	10303448	983	-0.0146
TCGA-EI-6514-01A-11D-1732-01	20	10304541	11863500	1175	-0.5541
TCGA-EI-6514-01A-11D-1732-01	20	11864142	11912890	25	-0.0461
TCGA-EI-6514-01A-11D-1732-01	20	11913605	11920831	5	-0.6909
TCGA-EI-6514-01A-11D-1732-01	20	11920858	12917444	653	-0.0295
TCGA-EI-6514-01A-11D-1732-01	20	12919861	13304816	343	-0.5497
TCGA-EI-6514-01A-11D-1732-01	20	13306325	13416915	79	1.025
TCGA-EI-6514-01A-11D-1732-01	20	13420788	13434078	7	-0.7313
TCGA-EI-6514-01A-11D-1732-01	20	13435157	15296031	711	1.0287
TCGA-EI-6514-01A-11D-1732-01	20	15299308	15743707	424	0.656
TCGA-EI-6514-01A-11D-1732-01	20	15743912	16543096	752	1.0652
TCGA-EI-6514-01A-11D-1732-01	20	16547367	16937913	341	-0.564
TCGA-EI-6514-01A-11D-1732-01	20	16943330	20639117	2976	1.0184
TCGA-EI-6514-01A-11D-1732-01	20	20646115	20655466	5	-0.5714
TCGA-EI-6514-01A-11D-1732-01	20	20656587	22909533	1545	-0.0053
TCGA-EI-6514-01A-11D-1732-01	20	22910249	22918621	4	-0.3536
TCGA-EI-6514-01A-11D-1732-01	20	22919502	22967948	35	0.6931
TCGA-EI-6514-01A-11D-1732-01	20	22974778	23079985	81	0.0093
TCGA-EI-6514-01A-11D-1732-01	20	23080273	25153450	1206	0.6619
TCGA-EI-6514-01A-11D-1732-01	20	25154112	40359519	6168	1.0301
TCGA-EI-6514-01A-11D-1732-01	20	40360023	40360027	5	0.1733
TCGA-EI-6514-01A-11D-1732-01	20	40360784	49162241	5771	1.0652
TCGA-EI-6514-01A-11D-1732-01	20	49162495	49162542	3	0.0111
TCGA-EI-6514-01A-11D-1732-01	20	49162577	62219837	8911	1.0185
TCGA-EI-6514-01A-11D-1732-01	21	15347621	47678774	20585	-0.1246
TCGA-EI-6514-01A-11D-1732-01	22	17423930	48316272	16033	-0.1315
TCGA-EI-6514-01A-11D-1732-01	22	48316650	48317103	2	-1.8906
TCGA-EI-6514-01A-11D-1732-01	22	48317690	49331012	886	-0.158
TCGA-EI-6514-01A-11D-1732-01	23	3157107	99178210	38315	5e-04
TCGA-EI-6514-01A-11D-1732-01	23	99183944	100047127	476	-0.2455
TCGA-EI-6514-01A-11D-1732-01	23	100047266	154905589	25017	0.0045
TCGA-EI-6881-10A-01D-1923-01	1	3218610	104066877	58087	1e-04
TCGA-EI-6881-10A-01D-1923-01	1	104343987	104404844	28	-0.7411
TCGA-EI-6881-10A-01D-1923-01	1	104418179	247813706	70853	0
TCGA-EI-6881-10A-01D-1923-01	2	484222	174528155	92568	0.0025
TCGA-EI-6881-10A-01D-1923-01	2	174528262	174529037	3	-1.1372
TCGA-EI-6881-10A-01D-1923-01	2	174531853	242476062	38581	0.0021
TCGA-EI-6881-10A-01D-1923-01	3	2212571	83945963	47866	1e-04
TCGA-EI-6881-10A-01D-1923-01	3	83946493	83949182	3	-1.4286
TCGA-EI-6881-10A-01D-1923-01	3	83952144	151016071	34656	0.0011
TCGA-EI-6881-10A-01D-1923-01	3	151017856	151024411	8	-0.8787
TCGA-EI-6881-10A-01D-1923-01	3	151025568	197538677	23749	-8e-04
TCGA-EI-6881-10A-01D-1923-01	4	1053934	188763651	102630	0.001
TCGA-EI-6881-10A-01D-1923-01	5	914233	180360469	100397	6e-04
TCGA-EI-6881-10A-01D-1923-01	6	1014281	170903919	96375	-6e-04
TCGA-EI-6881-10A-01D-1923-01	7	705284	158385118	81236	0.0014
TCGA-EI-6881-10A-01D-1923-01	8	617667	5247522	2547	-0.0092
TCGA-EI-6881-10A-01D-1923-01	8	6207719	6423978	202	-1.0017
TCGA-EI-6881-10A-01D-1923-01	8	6425656	6425710	2	-2.9517
TCGA-EI-6881-10A-01D-1923-01	8	6425942	6825412	350	-0.9686
TCGA-EI-6881-10A-01D-1923-01	8	8256586	145232496	78348	5e-04
TCGA-EI-6881-10A-01D-1923-01	9	789932	140938752	67961	4e-04
TCGA-EI-6881-10A-01D-1923-01	10	415240	23206181	15973	0.0042
TCGA-EI-6881-10A-01D-1923-01	10	23206246	23206303	2	-1.4962
TCGA-EI-6881-10A-01D-1923-01	10	23209044	135225087	64802	-1e-04
TCGA-EI-6881-10A-01D-1923-01	11	456120	23971563	15178	5e-04
TCGA-EI-6881-10A-01D-1923-01	11	23972210	23976168	2	-1.6168
TCGA-EI-6881-10A-01D-1923-01	11	23976420	134142530	61973	0.0013
TCGA-EI-6881-10A-01D-1923-01	12	889902	98394078	54455	0.0018
TCGA-EI-6881-10A-01D-1923-01	12	98396980	98405720	6	0.721
TCGA-EI-6881-10A-01D-1923-01	12	98415410	133161346	19384	-0.0011
TCGA-EI-6881-10A-01D-1923-01	13	19450806	114987458	56562	0.003
TCGA-EI-6881-10A-01D-1923-01	14	20501368	105988038	49383	0.0016
TCGA-EI-6881-10A-01D-1923-01	15	23687685	101884307	44470	0.001
TCGA-EI-6881-10A-01D-1923-01	16	653459	89379936	40764	-0.0012
TCGA-EI-6881-10A-01D-1923-01	17	987221	80917016	36949	-3e-04
TCGA-EI-6881-10A-01D-1923-01	18	329586	77109240	42608	0.003
TCGA-EI-6881-10A-01D-1923-01	19	284018	29861882	10250	0.0013
TCGA-EI-6881-10A-01D-1923-01	19	29864581	29864700	2	-1.4383
TCGA-EI-6881-10A-01D-1923-01	19	29865081	58878226	13668	0.0013
TCGA-EI-6881-10A-01D-1923-01	20	455764	21705191	14197	0.0058
TCGA-EI-6881-10A-01D-1923-01	20	21706533	21725777	9	-0.5467
TCGA-EI-6881-10A-01D-1923-01	20	21730411	62219837	23058	0.0016
TCGA-EI-6881-10A-01D-1923-01	21	15347621	47678774	20561	0.0029
TCGA-EI-6881-10A-01D-1923-01	22	17423930	45244160	13991	-7e-04
TCGA-EI-6881-10A-01D-1923-01	22	45245850	45276612	7	-0.5882
TCGA-EI-6881-10A-01D-1923-01	22	45277420	49146540	2796	-0.0037
TCGA-EI-6881-10A-01D-1923-01	22	49146566	49146699	2	1.5762
TCGA-EI-6881-10A-01D-1923-01	22	49146937	49331012	121	0.0073
TCGA-EI-6881-10A-01D-1923-01	23	3157107	35941191	14506	0.0092
TCGA-EI-6881-10A-01D-1923-01	23	35941529	35954863	6	-1.9244
TCGA-EI-6881-10A-01D-1923-01	23	35955478	79078474	15413	0.0139
TCGA-EI-6881-10A-01D-1923-01	23	79078663	79079512	3	-3.0062
TCGA-EI-6881-10A-01D-1923-01	23	79080883	154905589	33718	0.0055
TCGA-EI-6881-01A-11D-1923-01	1	3218610	48711815	24059	0.1387
TCGA-EI-6881-01A-11D-1923-01	1	48725296	49325290	394	-0.4329
TCGA-EI-6881-01A-11D-1923-01	1	49325816	104066877	33643	0.0919
TCGA-EI-6881-01A-11D-1923-01	1	104343987	104351566	7	-0.732
TCGA-EI-6881-01A-11D-1923-01	1	104360088	104378156	11	-0.2742
TCGA-EI-6881-01A-11D-1923-01	1	104381295	104394036	8	-0.6898
TCGA-EI-6881-01A-11D-1923-01	1	104400181	247813706	70860	0.1007
TCGA-EI-6881-01A-11D-1923-01	2	484222	155952091	81539	0.0784
TCGA-EI-6881-01A-11D-1923-01	2	155952670	155952929	2	-1.4676
TCGA-EI-6881-01A-11D-1923-01	2	155956409	242476062	49623	0.0818
TCGA-EI-6881-01A-11D-1923-01	3	2212571	68922115	39114	0.1078
TCGA-EI-6881-01A-11D-1923-01	3	68922295	68923101	2	1.3901
TCGA-EI-6881-01A-11D-1923-01	3	68923779	151021414	43420	0.0819
TCGA-EI-6881-01A-11D-1923-01	3	151022567	151024411	2	-1.4065
TCGA-EI-6881-01A-11D-1923-01	3	151025568	197538677	23750	0.0937
TCGA-EI-6881-01A-11D-1923-01	4	1053934	163161082	89498	-0.1597
TCGA-EI-6881-01A-11D-1923-01	4	163161476	163166252	3	-1.5294
TCGA-EI-6881-01A-11D-1923-01	4	163166277	188763651	13132	-0.1802
TCGA-EI-6881-01A-11D-1923-01	5	914233	180360469	100399	-0.0113
TCGA-EI-6881-01A-11D-1923-01	6	1014281	97936756	53267	0.0939
TCGA-EI-6881-01A-11D-1923-01	6	97941359	98909186	501	0.3802
TCGA-EI-6881-01A-11D-1923-01	6	98911945	102768254	2330	0.0616
TCGA-EI-6881-01A-11D-1923-01	6	102769591	102782022	2	-1.0828
TCGA-EI-6881-01A-11D-1923-01	6	102785816	167043245	39122	0.0899
TCGA-EI-6881-01A-11D-1923-01	6	167044079	167047946	3	0.896
TCGA-EI-6881-01A-11D-1923-01	6	167047993	170903919	1166	0.1024
TCGA-EI-6881-01A-11D-1923-01	7	705284	158385118	81236	0.091
TCGA-EI-6881-01A-11D-1923-01	8	617667	5247522	2548	0.0543
TCGA-EI-6881-01A-11D-1923-01	8	6207719	6423978	200	-0.6116
TCGA-EI-6881-01A-11D-1923-01	8	6425656	6425710	2	-2.2856
TCGA-EI-6881-01A-11D-1923-01	8	6425942	6825412	351	-0.5742
TCGA-EI-6881-01A-11D-1923-01	8	8256586	71564232	35307	0.085
TCGA-EI-6881-01A-11D-1923-01	8	71564539	71570411	7	0.6126
TCGA-EI-6881-01A-11D-1923-01	8	71570431	84737372	7519	0.068
TCGA-EI-6881-01A-11D-1923-01	8	84737945	84959054	142	-0.5145
TCGA-EI-6881-01A-11D-1923-01	8	84959471	145232496	35369	0.0816
TCGA-EI-6881-01A-11D-1923-01	9	789932	140938752	67975	0.1082
TCGA-EI-6881-01A-11D-1923-01	10	415240	135225087	80756	-0.1073
TCGA-EI-6881-01A-11D-1923-01	11	456120	134142530	77137	-0.1467
TCGA-EI-6881-01A-11D-1923-01	12	889902	133161346	73844	-0.1393
TCGA-EI-6881-01A-11D-1923-01	13	19450806	22921326	1704	0.9895
TCGA-EI-6881-01A-11D-1923-01	13	22925898	22928373	2	-1.4417
TCGA-EI-6881-01A-11D-1923-01	13	22933062	72771046	28365	0.8383
TCGA-EI-6881-01A-11D-1923-01	13	72771714	72772051	2	-0.6956
TCGA-EI-6881-01A-11D-1923-01	13	72774135	114987458	26505	0.8122
TCGA-EI-6881-01A-11D-1923-01	14	20501368	105988038	49320	-0.4513
TCGA-EI-6881-01A-11D-1923-01	15	23687685	101884307	44424	-0.432
TCGA-EI-6881-01A-11D-1923-01	16	653459	89379936	40765	0.1183
TCGA-EI-6881-01A-11D-1923-01	17	987221	74035444	34107	-0.106
TCGA-EI-6881-01A-11D-1923-01	17	74035691	74036112	2	-2.1202
TCGA-EI-6881-01A-11D-1923-01	17	74036468	80917016	2838	-0.1049
TCGA-EI-6881-01A-11D-1923-01	18	329586	23550826	11065	-0.4453
TCGA-EI-6881-01A-11D-1923-01	18	23551606	26535696	1809	0.7273
TCGA-EI-6881-01A-11D-1923-01	18	26539088	66786367	24639	-0.4595
TCGA-EI-6881-01A-11D-1923-01	18	66787884	66789114	2	-2.4013
TCGA-EI-6881-01A-11D-1923-01	18	66790199	77109240	5041	-0.4793
TCGA-EI-6881-01A-11D-1923-01	19	284018	58878226	23916	0.0699
TCGA-EI-6881-01A-11D-1923-01	20	455764	23858722	15620	-0.4359
TCGA-EI-6881-01A-11D-1923-01	20	23858984	23863795	7	-2.0415
TCGA-EI-6881-01A-11D-1923-01	20	23864029	26197899	1168	-0.4524
TCGA-EI-6881-01A-11D-1923-01	20	29843973	62219837	20444	0.4947
TCGA-EI-6881-01A-11D-1923-01	21	15347621	47678774	20562	-0.0011
TCGA-EI-6881-01A-11D-1923-01	22	17423930	45245850	13965	-0.4135
TCGA-EI-6881-01A-11D-1923-01	22	45246250	45246471	2	-4.0574
TCGA-EI-6881-01A-11D-1923-01	22	45260929	49331012	2909	-0.4417
TCGA-EI-6881-01A-11D-1923-01	23	3157107	66260124	25216	0.0257
TCGA-EI-6881-01A-11D-1923-01	23	66261972	66262221	2	-1.9087
TCGA-EI-6881-01A-11D-1923-01	23	66262673	154905589	38381	-0.0143
TCGA-EI-6882-10A-01D-1923-01	1	3218610	86590948	47642	7e-04
TCGA-EI-6882-10A-01D-1923-01	1	86591567	86592193	2	-1.2925
TCGA-EI-6882-10A-01D-1923-01	1	86593088	180748317	38976	0
TCGA-EI-6882-10A-01D-1923-01	1	180750573	180753483	4	-1.018
TCGA-EI-6882-10A-01D-1923-01	1	180755661	189021988	5369	-9e-04
TCGA-EI-6882-10A-01D-1923-01	1	189022599	189022610	2	-1.5947
TCGA-EI-6882-10A-01D-1923-01	1	189022676	247813706	36992	-3e-04
TCGA-EI-6882-10A-01D-1923-01	2	484222	37460234	22098	0.001
TCGA-EI-6882-10A-01D-1923-01	2	37464085	37464743	3	-1.0726
TCGA-EI-6882-10A-01D-1923-01	2	37468065	242476062	109076	0.0017
TCGA-EI-6882-10A-01D-1923-01	3	2212571	120514183	65958	0.0022
TCGA-EI-6882-10A-01D-1923-01	3	120516492	120520129	4	-1.4155
TCGA-EI-6882-10A-01D-1923-01	3	120524169	197538677	40332	0.0041
TCGA-EI-6882-10A-01D-1923-01	4	1053934	73283797	39246	-0.0015
TCGA-EI-6882-10A-01D-1923-01	4	73289115	73300538	11	-0.8373
TCGA-EI-6882-10A-01D-1923-01	4	73302443	79515724	3869	-0.0012
TCGA-EI-6882-10A-01D-1923-01	4	79515737	79516317	2	1.0421
TCGA-EI-6882-10A-01D-1923-01	4	79516445	86643857	4175	-0.0035
TCGA-EI-6882-10A-01D-1923-01	4	86643908	86644102	2	1.5712
TCGA-EI-6882-10A-01D-1923-01	4	86644130	188763651	55343	5e-04
TCGA-EI-6882-10A-01D-1923-01	5	914233	170205178	95050	0.0013
TCGA-EI-6882-10A-01D-1923-01	5	170209983	170211251	3	1.0254
TCGA-EI-6882-10A-01D-1923-01	5	170212127	180360469	5367	0.0043
TCGA-EI-6882-10A-01D-1923-01	6	1014281	170903919	96393	0.0018
TCGA-EI-6882-10A-01D-1923-01	7	705284	24158948	12252	0.0024
TCGA-EI-6882-10A-01D-1923-01	7	24159779	24159793	2	-1.4062
TCGA-EI-6882-10A-01D-1923-01	7	24160155	47089340	14645	-0.0014
TCGA-EI-6882-10A-01D-1923-01	7	47090072	47091686	2	-1.9175
TCGA-EI-6882-10A-01D-1923-01	7	47091710	158385118	54336	3e-04
TCGA-EI-6882-10A-01D-1923-01	8	617667	145232496	81458	0.0022
TCGA-EI-6882-10A-01D-1923-01	9	789932	8784855	4942	4e-04
TCGA-EI-6882-10A-01D-1923-01	9	8785435	8785993	2	-1.2792
TCGA-EI-6882-10A-01D-1923-01	9	8786718	13482265	1834	-0.0099
TCGA-EI-6882-10A-01D-1923-01	9	13486364	13507764	24	0.459
TCGA-EI-6882-10A-01D-1923-01	9	13507798	140938752	61176	0.0012
TCGA-EI-6882-10A-01D-1923-01	10	415240	45156644	27630	-0.0028
TCGA-EI-6882-10A-01D-1923-01	10	45157257	45193851	25	-0.8464
TCGA-EI-6882-10A-01D-1923-01	10	45195185	135225087	53134	-4e-04
TCGA-EI-6882-10A-01D-1923-01	11	456120	88552279	47642	0.003
TCGA-EI-6882-10A-01D-1923-01	11	88552967	88557736	5	-0.9673
TCGA-EI-6882-10A-01D-1923-01	11	88558476	134142530	29518	0.0037
TCGA-EI-6882-10A-01D-1923-01	12	889902	133161346	73862	6e-04
TCGA-EI-6882-10A-01D-1923-01	13	19450806	114987458	56576	0.0011
TCGA-EI-6882-10A-01D-1923-01	14	20501368	105988038	49400	3e-04
TCGA-EI-6882-10A-01D-1923-01	15	23687685	101884307	44481	0.0026
TCGA-EI-6882-10A-01D-1923-01	16	653459	55253929	19651	0.0044
TCGA-EI-6882-10A-01D-1923-01	16	55254529	55257211	4	-0.8262
TCGA-EI-6882-10A-01D-1923-01	16	55257784	79450597	14714	-0.0026
TCGA-EI-6882-10A-01D-1923-01	16	79451166	79451202	2	1.1397
TCGA-EI-6882-10A-01D-1923-01	16	79453355	89379936	6395	0.003
TCGA-EI-6882-10A-01D-1923-01	17	987221	80917016	36956	0.0022
TCGA-EI-6882-10A-01D-1923-01	18	329586	77109240	42612	-0.0015
TCGA-EI-6882-10A-01D-1923-01	19	284018	58878226	23922	-0.0027
TCGA-EI-6882-10A-01D-1923-01	20	455764	15960144	9687	0.0023
TCGA-EI-6882-10A-01D-1923-01	20	15961553	15961689	2	-1.3223
TCGA-EI-6882-10A-01D-1923-01	20	15965919	62219837	27581	0.0023
TCGA-EI-6882-10A-01D-1923-01	21	15347621	47678774	20566	0.0026
TCGA-EI-6882-10A-01D-1923-01	22	17423930	49331012	16920	0.0016
TCGA-EI-6882-10A-01D-1923-01	23	3157107	106990379	41660	0.0037
TCGA-EI-6882-10A-01D-1923-01	23	106990433	106994407	4	-2.1159
TCGA-EI-6882-10A-01D-1923-01	23	106996327	154905589	21982	0.0021
TCGA-EI-6882-01A-11D-1923-01	1	3218610	107721420	59891	-0.0066
TCGA-EI-6882-01A-11D-1923-01	1	107721429	107743010	11	-0.3721
TCGA-EI-6882-01A-11D-1923-01	1	107743984	107949256	151	-0.0149
TCGA-EI-6882-01A-11D-1923-01	1	107949465	107952605	2	1.0539
TCGA-EI-6882-01A-11D-1923-01	1	107955066	120527361	7661	0.001
TCGA-EI-6882-01A-11D-1923-01	1	149881398	180748317	18898	0.3746
TCGA-EI-6882-01A-11D-1923-01	1	180750573	180753483	4	-0.6415
TCGA-EI-6882-01A-11D-1923-01	1	180755661	221113051	25604	0.374
TCGA-EI-6882-01A-11D-1923-01	1	221113623	221118500	4	-0.9638
TCGA-EI-6882-01A-11D-1923-01	1	221118814	247813706	16759	0.3622
TCGA-EI-6882-01A-11D-1923-01	2	484222	148734100	77242	-0.0136
TCGA-EI-6882-01A-11D-1923-01	2	148745746	149133730	173	-0.6568
TCGA-EI-6882-01A-11D-1923-01	2	149146193	230295436	46800	-0.006
TCGA-EI-6882-01A-11D-1923-01	2	230295977	230296165	2	-1.123
TCGA-EI-6882-01A-11D-1923-01	2	230298235	242476062	6942	-0.0142
TCGA-EI-6882-01A-11D-1923-01	3	2212571	120516813	65957	-0.0124
TCGA-EI-6882-01A-11D-1923-01	3	120517834	120520129	2	-1.0949
TCGA-EI-6882-01A-11D-1923-01	3	120524169	174669766	28728	-0.0063
TCGA-EI-6882-01A-11D-1923-01	3	174676406	174703155	19	-0.554
TCGA-EI-6882-01A-11D-1923-01	3	174704229	197538677	11585	-0.0102
TCGA-EI-6882-01A-11D-1923-01	4	1053934	73283797	39237	-0.0123
TCGA-EI-6882-01A-11D-1923-01	4	73289115	73300538	11	-0.6509
